,Date,Start (ET),Visitor/Neutral,Visitor Points,Home/Neutral,Home Points, , ,Attend.,Notes
723,"Tue, Feb 3, 2015",7:00p,Denver Nuggets,98,Philadelphia 76ers,105,Box Score,,"10,290",
724,"Tue, Feb 3, 2015",7:30p,Miami Heat,91,Detroit Pistons,108,Box Score,,"12,768",
725,"Tue, Feb 3, 2015",7:30p,Boston Celtics,108,New York Knicks,97,Box Score,,"19,812",
726,"Tue, Feb 3, 2015",10:00p,Utah Jazz,102,Portland Trail Blazers,103,Box Score,,"19,441",
727,"Tue, Feb 3, 2015",10:00p,Golden State Warriors,121,Sacramento Kings,96,Box Score,,"17,317",
728,"Wed, Feb 4, 2015",7:00p,Detroit Pistons,109,Indiana Pacers,114,Box Score,,"15,892",
729,"Wed, Feb 4, 2015",7:30p,Washington Wizards,96,Atlanta Hawks,105,Box Score,,"18,047",
730,"Wed, Feb 4, 2015",7:30p,Denver Nuggets,100,Boston Celtics,104,Box Score,,"15,126",
731,"Wed, Feb 4, 2015",7:30p,Brooklyn Nets,109,Toronto Raptors,93,Box Score,,"19,800",
732,"Wed, Feb 4, 2015",8:00p,Chicago Bulls,90,Houston Rockets,101,Box Score,,"18,325",
733,"Wed, Feb 4, 2015",8:00p,Los Angeles Lakers,105,Milwaukee Bucks,113,Box Score,OT,"12,544",
734,"Wed, Feb 4, 2015",8:00p,Miami Heat,101,Minnesota Timberwolves,102,Box Score,,"11,517",
735,"Wed, Feb 4, 2015",8:00p,Oklahoma City Thunder,102,New Orleans Pelicans,91,Box Score,,"17,156",
736,"Wed, Feb 4, 2015",8:30p,Orlando Magic,103,San Antonio Spurs,110,Box Score,,"18,581",
737,"Wed, Feb 4, 2015",9:00p,Memphis Grizzlies,100,Utah Jazz,90,Box Score,,"19,911",
738,"Wed, Feb 4, 2015",10:30p,Dallas Mavericks,114,Golden State Warriors,128,Box Score,,"19,596",
739,"Thu, Feb 5, 2015",7:00p,Washington Wizards,87,Charlotte Hornets,94,Box Score,,"17,019",
740,"Thu, Feb 5, 2015",8:00p,Los Angeles Clippers,94,Cleveland Cavaliers,105,Box Score,,"20,562",
741,"Thu, Feb 5, 2015",10:00p,Dallas Mavericks,101,Sacramento Kings,78,Box Score,,"16,993",
742,"Thu, Feb 5, 2015",10:30p,Phoenix Suns,87,Portland Trail Blazers,108,Box Score,,"19,488",
743,"Fri, Feb 6, 2015",7:00p,New York Knicks,88,Brooklyn Nets,92,Box Score,,"17,732",
744,"Fri, Feb 6, 2015",7:00p,Cleveland Cavaliers,99,Indiana Pacers,103,Box Score,,"18,165",
745,"Fri, Feb 6, 2015",7:00p,Los Angeles Lakers,97,Orlando Magic,103,Box Score,OT,"16,206",
746,"Fri, Feb 6, 2015",7:00p,Los Angeles Clippers,107,Toronto Raptors,123,Box Score,,"19,800",
747,"Fri, Feb 6, 2015",7:30p,Golden State Warriors,116,Atlanta Hawks,124,Box Score,,"19,225",
748,"Fri, Feb 6, 2015",7:30p,Philadelphia 76ers,96,Boston Celtics,107,Box Score,,"18,322",
749,"Fri, Feb 6, 2015",7:30p,Denver Nuggets,88,Detroit Pistons,98,Box Score,,"17,035",
750,"Fri, Feb 6, 2015",8:00p,Milwaukee Bucks,111,Houston Rockets,117,Box Score,,"18,239",
751,"Fri, Feb 6, 2015",8:00p,Memphis Grizzlies,89,Minnesota Timberwolves,90,Box Score,,"14,388",
752,"Fri, Feb 6, 2015",8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,113,Box Score,,"18,203",
753,"Fri, Feb 6, 2015",9:00p,Utah Jazz,93,Phoenix Suns,100,Box Score,,"18,055",
754,"Fri, Feb 6, 2015",9:30p,Miami Heat,85,San Antonio Spurs,98,Box Score,,"18,581",
755,"Sat, Feb 7, 2015",7:00p,Chicago Bulls,107,New Orleans Pelicans,72,Box Score,,"18,402",
756,"Sat, Feb 7, 2015",7:00p,Brooklyn Nets,77,Washington Wizards,114,Box Score,,"20,356",
757,"Sat, Feb 7, 2015",7:30p,Golden State Warriors,106,New York Knicks,92,Box Score,,"19,812",
758,"Sat, Feb 7, 2015",7:30p,Charlotte Hornets,81,Philadelphia 76ers,89,Box Score,,"16,739",
759,"Sat, Feb 7, 2015",8:30p,Portland Trail Blazers,101,Dallas Mavericks,111,Box Score,OT,"20,398",
760,"Sat, Feb 7, 2015",8:30p,Boston Celtics,93,Milwaukee Bucks,96,Box Score,,"16,470",
761,"Sat, Feb 7, 2015",9:00p,Sacramento Kings,90,Utah Jazz,102,Box Score,,"19,128",
762,"Sun, Feb 8, 2015",1:00p,Los Angeles Clippers,108,Oklahoma City Thunder,131,Box Score,,"18,203",
763,"Sun, Feb 8, 2015",3:30p,Los Angeles Lakers,105,Cleveland Cavaliers,120,Box Score,,"20,562",
764,"Sun, Feb 8, 2015",6:00p,Indiana Pacers,103,Charlotte Hornets,102,Box Score,,"16,991",
765,"Sun, Feb 8, 2015",6:00p,Minnesota Timberwolves,112,Detroit Pistons,101,Box Score,,"16,075",
766,"Sun, Feb 8, 2015",6:00p,Atlanta Hawks,88,Memphis Grizzlies,94,Box Score,,"18,119",
767,"Sun, Feb 8, 2015",6:00p,Chicago Bulls,98,Orlando Magic,97,Box Score,,"16,944",
768,"Sun, Feb 8, 2015",7:00p,Portland Trail Blazers,109,Houston Rockets,98,Box Score,,"18,243",
769,"Sun, Feb 8, 2015",7:00p,San Antonio Spurs,82,Toronto Raptors,87,Box Score,,"19,800",
770,"Sun, Feb 8, 2015",9:00p,Phoenix Suns,83,Sacramento Kings,85,Box Score,,"17,013",
771,"Mon, Feb 9, 2015",7:00p,San Antonio Spurs,95,Indiana Pacers,93,Box Score,,"16,691",
772,"Mon, Feb 9, 2015",7:00p,Golden State Warriors,89,Philadelphia 76ers,84,Box Score,,"16,247",
773,"Mon, Feb 9, 2015",7:00p,Orlando Magic,80,Washington Wizards,96,Box Score,,"16,031",
774,"Mon, Feb 9, 2015",7:30p,New York Knicks,95,Miami Heat,109,Box Score,,"19,851",
775,"Mon, Feb 9, 2015",8:00p,Brooklyn Nets,97,Milwaukee Bucks,103,Box Score,,"12,431",
776,"Mon, Feb 9, 2015",8:00p,Atlanta Hawks,117,Minnesota Timberwolves,105,Box Score,,"10,987",
777,"Mon, Feb 9, 2015",8:00p,Utah Jazz,100,New Orleans Pelicans,96,Box Score,,"15,321",
778,"Mon, Feb 9, 2015",8:30p,Los Angeles Clippers,115,Dallas Mavericks,98,Box Score,,"20,082",
779,"Mon, Feb 9, 2015",9:00p,Oklahoma City Thunder,124,Denver Nuggets,114,Box Score,,"16,511",
780,"Tue, Feb 10, 2015",7:00p,Detroit Pistons,106,Charlotte Hornets,78,Box Score,,"15,876",
781,"Tue, Feb 10, 2015",8:00p,Sacramento Kings,86,Chicago Bulls,104,Box Score,,"21,560",
782,"Tue, Feb 10, 2015",8:00p,Brooklyn Nets,86,Memphis Grizzlies,95,Box Score,,"16,901",
783,"Tue, Feb 10, 2015",8:00p,Houston Rockets,127,Phoenix Suns,118,Box Score,,"17,071",
784,"Tue, Feb 10, 2015",10:30p,Denver Nuggets,106,Los Angeles Lakers,96,Box Score,,"18,466",
785,"Wed, Feb 11, 2015",7:00p,New York Knicks,83,Orlando Magic,89,Box Score,,"15,473",
786,"Wed, Feb 11, 2015",7:30p,Atlanta Hawks,88,Boston Celtics,89,Box Score,,"16,083",
787,"Wed, Feb 11, 2015",7:30p,San Antonio Spurs,104,Detroit Pistons,87,Box Score,,"14,617",
788,"Wed, Feb 11, 2015",7:30p,Washington Wizards,93,Toronto Raptors,95,Box Score,,"19,800",
789,"Wed, Feb 11, 2015",8:00p,Miami Heat,93,Cleveland Cavaliers,113,Box Score,,"20,562",
790,"Wed, Feb 11, 2015",8:00p,Sacramento Kings,103,Milwaukee Bucks,111,Box Score,,"13,046",
791,"Wed, Feb 11, 2015",8:00p,Golden State Warriors,94,Minnesota Timberwolves,91,Box Score,,"14,303",
792,"Wed, Feb 11, 2015",8:00p,Indiana Pacers,106,New Orleans Pelicans,93,Box Score,,"17,074",
793,"Wed, Feb 11, 2015",8:00p,Memphis Grizzlies,89,Oklahoma City Thunder,105,Box Score,,"18,203",
794,"Wed, Feb 11, 2015",8:30p,Utah Jazz,82,Dallas Mavericks,87,Box Score,,"19,947",
795,"Wed, Feb 11, 2015",10:00p,Los Angeles Lakers,86,Portland Trail Blazers,102,Box Score,,"19,585",
796,"Wed, Feb 11, 2015",10:30p,Houston Rockets,95,Los Angeles Clippers,110,Box Score,,"19,060",
797,"Thu, Feb 12, 2015",8:00p,Cleveland Cavaliers,98,Chicago Bulls,113,Box Score,,"21,920",
798,"Thu, Feb 19, 2015",8:00p,Dallas Mavericks,89,Oklahoma City Thunder,104,Box Score,,"18,203",
799,"Thu, Feb 19, 2015",10:30p,San Antonio Spurs,115,Los Angeles Clippers,119,Box Score,,"19,358",
800,"Fri, Feb 20, 2015",7:00p,New Orleans Pelicans,84,Orlando Magic,95,Box Score,,"18,259",
801,"Fri, Feb 20, 2015",7:00p,Indiana Pacers,106,Philadelphia 76ers,95,Box Score,,"16,777",
802,"Fri, Feb 20, 2015",7:30p,Toronto Raptors,105,Atlanta Hawks,80,Box Score,,"18,968",
803,"Fri, Feb 20, 2015",7:30p,Chicago Bulls,91,Detroit Pistons,100,Box Score,,"19,053",
804,"Fri, Feb 20, 2015",7:30p,Miami Heat,111,New York Knicks,87,Box Score,,"19,812",
805,"Fri, Feb 20, 2015",8:00p,Phoenix Suns,109,Minnesota Timberwolves,111,Box Score,,"14,077",
806,"Fri, Feb 20, 2015",8:00p,Cleveland Cavaliers,127,Washington Wizards,89,Box Score,,"20,356",
807,"Fri, Feb 20, 2015",8:30p,Houston Rockets,100,Dallas Mavericks,111,Box Score,,"20,389",
808,"Fri, Feb 20, 2015",8:30p,Denver Nuggets,81,Milwaukee Bucks,89,Box Score,,"16,110",
809,"Fri, Feb 20, 2015",9:00p,Portland Trail Blazers,76,Utah Jazz,92,Box Score,,"19,911",
810,"Fri, Feb 20, 2015",10:00p,Boston Celtics,101,Sacramento Kings,109,Box Score,,"17,317",
811,"Fri, Feb 20, 2015",10:30p,San Antonio Spurs,99,Golden State Warriors,110,Box Score,,"19,596",
812,"Fri, Feb 20, 2015",10:30p,Brooklyn Nets,114,Los Angeles Lakers,105,Box Score,,"18,997",
813,"Sat, Feb 21, 2015",7:00p,Oklahoma City Thunder,110,Charlotte Hornets,103,Box Score,,"19,303",
814,"Sat, Feb 21, 2015",7:30p,New Orleans Pelicans,105,Miami Heat,91,Box Score,,"19,982",
815,"Sat, Feb 21, 2015",8:00p,Phoenix Suns,107,Chicago Bulls,112,Box Score,,"22,292",
816,"Sat, Feb 21, 2015",8:00p,Toronto Raptors,76,Houston Rockets,98,Box Score,,"18,329",
817,"Sat, Feb 21, 2015",10:00p,Sacramento Kings,99,Los Angeles Clippers,126,Box Score,,"19,133",
818,"Sun, Feb 22, 2015",1:00p,Cleveland Cavaliers,101,New York Knicks,83,Box Score,,"19,812",
819,"Sun, Feb 22, 2015",3:30p,Washington Wizards,89,Detroit Pistons,106,Box Score,,"18,371",
820,"Sun, Feb 22, 2015",3:30p,Atlanta Hawks,97,Milwaukee Bucks,86,Box Score,,"14,787",
821,"Sun, Feb 22, 2015",6:00p,Golden State Warriors,98,Indiana Pacers,104,Box Score,,"17,789",
822,"Sun, Feb 22, 2015",6:00p,Philadelphia 76ers,98,Orlando Magic,103,Box Score,,"16,108",
823,"Sun, Feb 22, 2015",7:00p,Denver Nuggets,94,Oklahoma City Thunder,119,Box Score,,"18,203",
824,"Sun, Feb 22, 2015",7:30p,Charlotte Hornets,81,Dallas Mavericks,92,Box Score,,"20,347",
825,"Sun, Feb 22, 2015",9:00p,Memphis Grizzlies,98,Portland Trail Blazers,92,Box Score,,"19,782",
826,"Sun, Feb 22, 2015",9:30p,Boston Celtics,111,Los Angeles Lakers,118,Box Score,OT,"18,997",
827,"Mon, Feb 23, 2015",7:30p,Philadelphia 76ers,108,Miami Heat,119,Box Score,,"19,802",
828,"Mon, Feb 23, 2015",8:00p,Milwaukee Bucks,71,Chicago Bulls,87,Box Score,,"21,434",
829,"Mon, Feb 23, 2015",8:00p,Minnesota Timberwolves,102,Houston Rockets,113,Box Score,,"18,240",
830,"Mon, Feb 23, 2015",8:00p,Toronto Raptors,97,New Orleans Pelicans,100,Box Score,,"16,514",
831,"Mon, Feb 23, 2015",9:00p,Brooklyn Nets,110,Denver Nuggets,82,Box Score,,"13,127",
832,"Mon, Feb 23, 2015",9:00p,Boston Celtics,115,Phoenix Suns,110,Box Score,,"17,076",
833,"Mon, Feb 23, 2015",9:00p,San Antonio Spurs,81,Utah Jazz,90,Box Score,,"18,782",
834,"Mon, Feb 23, 2015",10:30p,Memphis Grizzlies,90,Los Angeles Clippers,87,Box Score,,"19,161",
835,"Tue, Feb 24, 2015",7:00p,Golden State Warriors,114,Washington Wizards,107,Box Score,,"20,356",
836,"Tue, Feb 24, 2015",7:30p,Cleveland Cavaliers,102,Detroit Pistons,93,Box Score,,"19,087",
837,"Tue, Feb 24, 2015",8:00p,Indiana Pacers,92,Oklahoma City Thunder,105,Box Score,,"18,203",
838,"Tue, Feb 24, 2015",8:30p,Toronto Raptors,92,Dallas Mavericks,99,Box Score,,"20,151",
839,"Wed, Feb 25, 2015",7:00p,Miami Heat,93,Orlando Magic,90,Box Score,OT,"18,309",
840,"Wed, Feb 25, 2015",7:30p,Dallas Mavericks,87,Atlanta Hawks,104,Box Score,,"16,126",
841,"Wed, Feb 25, 2015",7:30p,New York Knicks,94,Boston Celtics,115,Box Score,,"16,899",
842,"Wed, Feb 25, 2015",8:00p,Charlotte Hornets,98,Chicago Bulls,86,Box Score,,"21,509",
843,"Wed, Feb 25, 2015",8:00p,Los Angeles Clippers,105,Houston Rockets,110,Box Score,,"18,154",
844,"Wed, Feb 25, 2015",8:00p,Philadelphia 76ers,88,Milwaukee Bucks,104,Box Score,,"12,763",
845,"Wed, Feb 25, 2015",8:00p,Washington Wizards,77,Minnesota Timberwolves,97,Box Score,,"19,856",
846,"Wed, Feb 25, 2015",8:00p,Brooklyn Nets,96,New Orleans Pelicans,102,Box Score,,"16,097",
847,"Wed, Feb 25, 2015",9:00p,Phoenix Suns,110,Denver Nuggets,96,Box Score,,"12,813",
848,"Wed, Feb 25, 2015",9:00p,Los Angeles Lakers,100,Utah Jazz,97,Box Score,,"19,911",
849,"Wed, Feb 25, 2015",10:00p,Memphis Grizzlies,90,Sacramento Kings,102,Box Score,,"16,794",
850,"Wed, Feb 25, 2015",10:30p,San Antonio Spurs,95,Portland Trail Blazers,111,Box Score,,"19,650",
851,"Thu, Feb 26, 2015",8:00p,Golden State Warriors,99,Cleveland Cavaliers,110,Box Score,,"20,562",
852,"Thu, Feb 26, 2015",10:30p,Oklahoma City Thunder,113,Phoenix Suns,117,Box Score,OT,"17,514",
853,"Fri, Feb 27, 2015",7:00p,Cleveland Cavaliers,86,Indiana Pacers,93,Box Score,,"18,165",
854,"Fri, Feb 27, 2015",7:00p,Washington Wizards,81,Philadelphia 76ers,89,Box Score,,"18,089",
855,"Fri, Feb 27, 2015",7:30p,Orlando Magic,88,Atlanta Hawks,95,Box Score,,"18,968",
856,"Fri, Feb 27, 2015",7:30p,Charlotte Hornets,98,Boston Celtics,106,Box Score,,"18,624",
857,"Fri, Feb 27, 2015",7:30p,New York Knicks,121,Detroit Pistons,115,Box Score,2OT,"16,182",
858,"Fri, Feb 27, 2015",7:30p,Golden State Warriors,113,Toronto Raptors,89,Box Score,,"19,800",
859,"Fri, Feb 27, 2015",8:00p,Minnesota Timberwolves,89,Chicago Bulls,96,Box Score,,"21,635",
860,"Fri, Feb 27, 2015",8:00p,Brooklyn Nets,98,Houston Rockets,102,Box Score,,"18,139",
861,"Fri, Feb 27, 2015",8:00p,Los Angeles Clippers,97,Memphis Grizzlies,79,Box Score,,"18,119",
862,"Fri, Feb 27, 2015",8:00p,Miami Heat,102,New Orleans Pelicans,104,Box Score,,"17,797",
863,"Fri, Feb 27, 2015",9:00p,Utah Jazz,104,Denver Nuggets,82,Box Score,,"15,002",
864,"Fri, Feb 27, 2015",10:00p,San Antonio Spurs,107,Sacramento Kings,96,Box Score,,"17,317",
865,"Fri, Feb 27, 2015",10:30p,Milwaukee Bucks,93,Los Angeles Lakers,101,Box Score,,"18,997",
866,"Fri, Feb 27, 2015",10:30p,Oklahoma City Thunder,112,Portland Trail Blazers,115,Box Score,,"19,962",
867,"Sat, Feb 28, 2015",7:00p,Detroit Pistons,95,Washington Wizards,99,Box Score,,"20,356",
868,"Sat, Feb 28, 2015",7:30p,Atlanta Hawks,93,Miami Heat,91,Box Score,,"19,733",
869,"Sat, Feb 28, 2015",7:30p,Toronto Raptors,98,New York Knicks,103,Box Score,,"19,812",
870,"Sat, Feb 28, 2015",8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,97,Box Score,,"19,356",
871,"Sat, Feb 28, 2015",8:30p,Brooklyn Nets,104,Dallas Mavericks,94,Box Score,,"20,367",
872,"Sat, Feb 28, 2015",9:00p,San Antonio Spurs,101,Phoenix Suns,74,Box Score,,"18,055",
873,"Sat, Feb 28, 2015",9:00p,Milwaukee Bucks,75,Utah Jazz,82,Box Score,,"19,515",
874,"Sun, Mar 1, 2015",1:00p,Los Angeles Clippers,96,Chicago Bulls,86,Box Score,,"21,680",
875,"Sun, Mar 1, 2015",3:30p,Cleveland Cavaliers,103,Houston Rockets,105,Box Score,OT,"18,345",
876,"Sun, Mar 1, 2015",6:00p,Golden State Warriors,106,Boston Celtics,101,Box Score,,"18,624",
877,"Sun, Mar 1, 2015",6:00p,Philadelphia 76ers,74,Indiana Pacers,94,Box Score,,"16,581",
878,"Sun, Mar 1, 2015",6:00p,Charlotte Hornets,98,Orlando Magic,83,Box Score,,"15,422",
879,"Sun, Mar 1, 2015",6:00p,Portland Trail Blazers,110,Sacramento Kings,99,Box Score,,"16,776",
880,"Sun, Mar 1, 2015",6:30p,Oklahoma City Thunder,108,Los Angeles Lakers,101,Box Score,,"18,997",
881,"Sun, Mar 1, 2015",8:00p,New Orleans Pelicans,99,Denver Nuggets,92,Box Score,,"13,109",
882,"Mon, Mar 2, 2015",7:00p,Toronto Raptors,114,Philadelphia 76ers,103,Box Score,,"10,742",
883,"Mon, Mar 2, 2015",7:30p,Golden State Warriors,108,Brooklyn Nets,110,Box Score,,"17,732",
884,"Mon, Mar 2, 2015",7:30p,Phoenix Suns,98,Miami Heat,115,Box Score,,"19,600",
885,"Mon, Mar 2, 2015",8:00p,Los Angeles Clippers,110,Minnesota Timberwolves,105,Box Score,,"18,239",
886,"Mon, Mar 2, 2015",8:30p,New Orleans Pelicans,93,Dallas Mavericks,102,Box Score,,"20,367",
887,"Tue, Mar 3, 2015",7:00p,Los Angeles Lakers,103,Charlotte Hornets,104,Box Score,,"16,947",
888,"Tue, Mar 3, 2015",7:00p,Boston Celtics,79,Cleveland Cavaliers,110,Box Score,,"20,562",
889,"Tue, Mar 3, 2015",7:00p,Sacramento Kings,124,New York Knicks,86,Box Score,,"19,812",
890,"Tue, Mar 3, 2015",7:30p,Houston Rockets,96,Atlanta Hawks,104,Box Score,,"18,968",
891,"Tue, Mar 3, 2015",8:00p,Washington Wizards,92,Chicago Bulls,97,Box Score,,"21,468",
892,"Tue, Mar 3, 2015",8:00p,Utah Jazz,93,Memphis Grizzlies,82,Box Score,,"16,779",
893,"Tue, Mar 3, 2015",9:00p,Milwaukee Bucks,95,Denver Nuggets,106,Box Score,,"12,234",
894,"Wed, Mar 4, 2015",7:00p,New York Knicks,82,Indiana Pacers,105,Box Score,,"15,981",
895,"Wed, Mar 4, 2015",7:00p,Phoenix Suns,105,Orlando Magic,100,Box Score,,"15,822",
896,"Wed, Mar 4, 2015",7:30p,Utah Jazz,84,Boston Celtics,85,Box Score,,"16,354",
897,"Wed, Mar 4, 2015",7:30p,Charlotte Hornets,115,Brooklyn Nets,91,Box Score,,"16,691",
898,"Wed, Mar 4, 2015",7:30p,Cleveland Cavaliers,120,Toronto Raptors,112,Box Score,,"19,800",
899,"Wed, Mar 4, 2015",8:00p,Memphis Grizzlies,102,Houston Rockets,100,Box Score,,"18,224",
900,"Wed, Mar 4, 2015",8:00p,Los Angeles Lakers,94,Miami Heat,100,Box Score,,"19,600",
901,"Wed, Mar 4, 2015",8:00p,Denver Nuggets,100,Minnesota Timberwolves,85,Box Score,,"13,848",
902,"Wed, Mar 4, 2015",8:00p,Detroit Pistons,85,New Orleans Pelicans,88,Box Score,,"16,925",
903,"Wed, Mar 4, 2015",8:00p,Philadelphia 76ers,118,Oklahoma City Thunder,123,Box Score,OT,"18,203",
904,"Wed, Mar 4, 2015",8:30p,Sacramento Kings,85,San Antonio Spurs,112,Box Score,,"18,581",
905,"Wed, Mar 4, 2015",10:30p,Milwaukee Bucks,93,Golden State Warriors,102,Box Score,,"19,596",
906,"Wed, Mar 4, 2015",10:30p,Portland Trail Blazers,98,Los Angeles Clippers,93,Box Score,OT,"19,060",
907,"Thu, Mar 5, 2015",8:00p,Oklahoma City Thunder,105,Chicago Bulls,108,Box Score,,"21,696",
908,"Thu, Mar 5, 2015",10:30p,Dallas Mavericks,75,Portland Trail Blazers,94,Box Score,,"19,499",
909,"Fri, Mar 6, 2015",7:00p,Toronto Raptors,94,Charlotte Hornets,103,Box Score,,"19,080",
910,"Fri, Mar 6, 2015",7:00p,Chicago Bulls,84,Indiana Pacers,98,Box Score,,"18,165",
911,"Fri, Mar 6, 2015",7:00p,Sacramento Kings,114,Orlando Magic,119,Box Score,,"15,112",
912,"Fri, Mar 6, 2015",7:00p,Utah Jazz,89,Philadelphia 76ers,83,Box Score,,"15,811",
913,"Fri, Mar 6, 2015",7:00p,Miami Heat,97,Washington Wizards,99,Box Score,,"20,356",
914,"Fri, Mar 6, 2015",7:30p,Cleveland Cavaliers,97,Atlanta Hawks,106,Box Score,,"19,244",
915,"Fri, Mar 6, 2015",8:00p,Phoenix Suns,108,Brooklyn Nets,100,Box Score,OT,"16,445",
916,"Fri, Mar 6, 2015",8:00p,Detroit Pistons,93,Houston Rockets,103,Box Score,,"18,193",
917,"Fri, Mar 6, 2015",8:00p,Los Angeles Lakers,90,Memphis Grizzlies,97,Box Score,,"17,399",
918,"Fri, Mar 6, 2015",8:00p,Boston Celtics,104,New Orleans Pelicans,98,Box Score,,"17,274",
919,"Fri, Mar 6, 2015",8:30p,Denver Nuggets,111,San Antonio Spurs,120,Box Score,,"18,581",
920,"Fri, Mar 6, 2015",10:30p,Dallas Mavericks,89,Golden State Warriors,104,Box Score,,"19,596",
921,"Sat, Mar 7, 2015",7:00p,Memphis Grizzlies,89,New Orleans Pelicans,95,Box Score,,"17,346",
922,"Sat, Mar 7, 2015",7:30p,Phoenix Suns,79,Cleveland Cavaliers,89,Box Score,,"20,562",
923,"Sat, Mar 7, 2015",7:30p,Sacramento Kings,109,Miami Heat,114,Box Score,OT,"19,600",
924,"Sat, Mar 7, 2015",7:30p,Indiana Pacers,92,New York Knicks,86,Box Score,,"19,812",
925,"Sat, Mar 7, 2015",7:30p,Atlanta Hawks,84,Philadelphia 76ers,92,Box Score,,"17,624",
926,"Sat, Mar 7, 2015",8:00p,Portland Trail Blazers,113,Minnesota Timberwolves,121,Box Score,,"19,356",
927,"Sat, Mar 7, 2015",8:30p,Washington Wizards,85,Milwaukee Bucks,91,Box Score,,"16,216",
928,"Sat, Mar 7, 2015",9:00p,Houston Rockets,114,Denver Nuggets,100,Box Score,,"15,231",
929,"Sun, Mar 8, 2015",1:00p,Chicago Bulls,105,San Antonio Spurs,116,Box Score,,"18,581",
930,"Sun, Mar 8, 2015",3:30p,Los Angeles Clippers,98,Golden State Warriors,106,Box Score,,"19,596",
931,"Sun, Mar 8, 2015",6:00p,Utah Jazz,95,Brooklyn Nets,88,Box Score,,"17,041",
932,"Sun, Mar 8, 2015",6:00p,Charlotte Hornets,108,Detroit Pistons,101,Box Score,,"15,673",
933,"Sun, Mar 8, 2015",6:00p,Boston Celtics,98,Orlando Magic,103,Box Score,,"17,041",
934,"Sun, Mar 8, 2015",7:00p,Toronto Raptors,104,Oklahoma City Thunder,108,Box Score,,"18,203",
935,"Sun, Mar 8, 2015",9:30p,Dallas Mavericks,100,Los Angeles Lakers,93,Box Score,,"18,997",
936,"Mon, Mar 9, 2015",7:00p,Washington Wizards,95,Charlotte Hornets,69,Box Score,,"15,119",
937,"Mon, Mar 9, 2015",7:30p,Sacramento Kings,105,Atlanta Hawks,130,Box Score,,"18,418",
938,"Mon, Mar 9, 2015",7:30p,Boston Celtics,100,Miami Heat,90,Box Score,,"19,600",
939,"Mon, Mar 9, 2015",8:00p,Memphis Grizzlies,101,Chicago Bulls,91,Box Score,,"21,815",
940,"Mon, Mar 9, 2015",8:00p,New Orleans Pelicans,114,Milwaukee Bucks,103,Box Score,,"12,218",
941,"Mon, Mar 9, 2015",9:00p,New York Knicks,78,Denver Nuggets,106,Box Score,,"14,153",
942,"Mon, Mar 9, 2015",10:00p,Golden State Warriors,98,Phoenix Suns,80,Box Score,,"18,055",
943,"Mon, Mar 9, 2015",10:30p,Minnesota Timberwolves,76,Los Angeles Clippers,89,Box Score,,"19,060",
944,"Tue, Mar 10, 2015",7:00p,Orlando Magic,86,Indiana Pacers,118,Box Score,,"17,295",
945,"Tue, Mar 10, 2015",7:30p,New Orleans Pelicans,111,Brooklyn Nets,91,Box Score,,"16,422",
946,"Tue, Mar 10, 2015",8:30p,Cleveland Cavaliers,127,Dallas Mavericks,94,Box Score,,"20,501",
947,"Tue, Mar 10, 2015",8:30p,Toronto Raptors,107,San Antonio Spurs,117,Box Score,,"18,581",
948,"Tue, Mar 10, 2015",9:00p,New York Knicks,82,Utah Jazz,87,Box Score,,"17,121",
949,"Tue, Mar 10, 2015",10:30p,Detroit Pistons,85,Los Angeles Lakers,93,Box Score,,"17,771",
950,"Wed, Mar 11, 2015",7:00p,Sacramento Kings,113,Charlotte Hornets,106,Box Score,,"15,885",
951,"Wed, Mar 11, 2015",7:00p,Chicago Bulls,104,Philadelphia 76ers,95,Box Score,OT,"12,400",
952,"Wed, Mar 11, 2015",7:30p,Memphis Grizzlies,92,Boston Celtics,95,Box Score,,"17,135",
953,"Wed, Mar 11, 2015",7:30p,Brooklyn Nets,98,Miami Heat,104,Box Score,,"19,600",
954,"Wed, Mar 11, 2015",8:00p,Orlando Magic,91,Milwaukee Bucks,97,Box Score,,"12,593",
955,"Wed, Mar 11, 2015",8:00p,Los Angeles Clippers,120,Oklahoma City Thunder,108,Box Score,,"18,203",
956,"Wed, Mar 11, 2015",9:00p,Atlanta Hawks,102,Denver Nuggets,115,Box Score,,"13,217",
957,"Wed, Mar 11, 2015",10:00p,Minnesota Timberwolves,97,Phoenix Suns,106,Box Score,,"17,367",
958,"Wed, Mar 11, 2015",10:30p,Detroit Pistons,98,Golden State Warriors,105,Box Score,,"19,596",
959,"Wed, Mar 11, 2015",10:30p,Houston Rockets,100,Portland Trail Blazers,105,Box Score,,"19,279",
960,"Thu, Mar 12, 2015",7:00p,Milwaukee Bucks,103,Indiana Pacers,109,Box Score,OT,"15,729",
961,"Thu, Mar 12, 2015",7:00p,Memphis Grizzlies,87,Washington Wizards,107,Box Score,,"18,186",
962,"Thu, Mar 12, 2015",9:00p,Houston Rockets,91,Utah Jazz,109,Box Score,,"18,781",
963,"Thu, Mar 12, 2015",9:30p,Cleveland Cavaliers,128,San Antonio Spurs,125,Box Score,OT,"18,581",
964,"Thu, Mar 12, 2015",10:30p,New York Knicks,101,Los Angeles Lakers,94,Box Score,,"18,997",
965,"Fri, Mar 13, 2015",7:00p,Chicago Bulls,91,Charlotte Hornets,101,Box Score,,"19,183",
